CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15717046,€ 0.00,2,Yes,3,Yes,0
15571816,€ 0.00,1,Yes,5,Yes,0
15670080,"€ 105,204.01",1,Yes,7,Yes,0
15800440,"€ 152,968.73",1,Yes,1,Yes,0
15665678,"€ 158,261.68",1,Yes,8,Yes,0
15665956,€ 0.00,1,No,1,No,1
15788126,"€ 121,021.05",1,Yes,6,Yes,0
15811773,€ 0.00,2,Yes,4,Yes,0
15651674,€ 0.00,1,No,2,No,1
15689614,"€ 137,715.66",1,Yes,1,Yes,0
15795564,"€ 121,192.22",2,Yes,5,Yes,0
15706647,€ 0.00,3,Yes,7,Yes,0
15728505,"€ 100,486.18",2,Yes,1,Yes,0
15730076,€ 0.00,1,No,1,No,1
15622003,"€ 92,566.53",2,No,9,No,0
15607312,€ 0.00,2,Yes,10,Yes,1
15644753,"€ 110,929.96",1,Yes,3,Yes,0
15653620,€ 0.00,2,Yes,8,Yes,0
15761986,"€ 138,901.61",1,No,3,No,0
15633922,"€ 123,217.66",2,Yes,4,Yes,0
15734674,€ 0.00,1,No,6,No,0
15658032,€ 0.00,2,Yes,2,Yes,0
15692671,€ 0.00,2,No,8,No,0
15737741,"€ 108,431.87",2,Yes,2,Yes,1
15576352,€ 0.00,2,Yes,3,Yes,0
15753719,"€ 72,392.41",1,No,9,No,0
15803689,"€ 119,741.77",2,No,1,No,1
15718057,"€ 100,946.71",1,No,2,No,1
15722010,"€ 170,491.84",1,No,9,No,1
15680998,€ 0.00,1,Yes,5,Yes,0
15614782,€ 0.00,1,No,1,No,0
15591047,"€ 157,296.02",2,No,6,No,1
15788291,"€ 144,606.22",1,Yes,7,Yes,1
15604044,"€ 134,811.30",1,No,8,No,0
15679587,"€ 115,897.12",1,Yes,9,Yes,0
15775153,"€ 82,034.00",1,No,4,No,0
15603925,"€ 174,318.13",2,Yes,4,Yes,0
15680970,"€ 114,206.84",1,No,2,No,0
15697183,€ 0.00,2,No,9,No,0
15567446,"€ 111,574.41",1,Yes,9,Yes,0
15637476,"€ 162,448.69",1,No,5,No,1
15714939,"€ 148,249.54",1,Yes,4,Yes,0
15683503,€ 0.00,3,Yes,8,Yes,1
15645569,"€ 123,709.46",2,Yes,7,Yes,0
15782569,€ 0.00,1,Yes,9,Yes,0
15592387,€ 0.00,1,No,5,No,1
15609286,"€ 150,525.80",1,Yes,10,Yes,0
15814035,€ 0.00,1,Yes,9,Yes,0
15661249,€ 0.00,2,Yes,4,Yes,0
15629117,€ 0.00,2,No,10,No,0
15607170,€ 0.00,2,Yes,5,Yes,0
15586585,"€ 111,018.98",1,No,2,No,0
15686611,"€ 129,755.99",1,No,10,No,0
15603203,€ 0.00,2,No,6,No,0
15619857,"€ 129,555.70",1,Yes,2,Yes,0
15805062,"€ 87,202.38",1,Yes,1,Yes,0
15660271,"€ 146,133.39",1,Yes,8,Yes,0
15745295,€ 0.00,1,No,0,No,1
15719352,"€ 170,184.99",2,No,6,No,0
15766575,"€ 140,745.33",1,No,8,No,1
15594594,"€ 139,070.51",1,Yes,7,Yes,0
15646161,€ 0.00,2,Yes,8,Yes,0
15682585,"€ 114,193.24",1,No,9,No,0
15603134,"€ 167,878.50",1,Yes,10,Yes,0
15636444,"€ 141,616.55",2,Yes,5,Yes,0
15773456,"€ 145,747.67",2,Yes,3,Yes,0
15745307,"€ 129,120.64",1,Yes,2,Yes,0
15604119,"€ 110,349.82",1,No,7,No,0
15626900,"€ 141,325.56",1,Yes,1,Yes,0
15605447,"€ 78,653.84",1,No,2,No,0
15589030,€ 0.00,2,Yes,1,Yes,0
15692463,"€ 142,253.65",1,No,3,No,0
15712403,€ 0.00,1,No,1,No,1
15811762,"€ 115,988.86",1,No,6,No,1
15718673,"€ 75,592.43",1,No,10,No,0
15724282,"€ 164,113.04",2,Yes,3,Yes,0
15738181,"€ 67,996.23",2,No,6,No,1
15633648,€ 0.00,2,No,5,No,0
15603323,€ 0.00,2,No,1,No,0
15583725,"€ 138,778.15",1,Yes,1,Yes,0
15588350,"€ 147,832.15",1,Yes,10,Yes,0
15798398,"€ 135,438.40",1,No,4,No,0
15784844,"€ 116,060.08",1,No,5,No,1
15580684,"€ 112,564.62",1,No,5,No,0
15809663,"€ 125,406.58",1,Yes,1,Yes,0
15640078,"€ 135,134.99",1,No,5,No,1
15698786,"€ 133,102.92",1,No,9,No,1
15569807,"€ 42,157.08",1,No,8,No,1
15730830,€ 0.00,2,Yes,3,Yes,0
15805112,"€ 82,259.29",1,No,7,No,0
15633064,€ 0.00,2,No,4,No,0
15703119,€ 0.00,2,Yes,6,Yes,0
15730447,€ 0.00,2,Yes,4,Yes,0
15813850,€ 0.00,1,Yes,7,Yes,0
15711889,"€ 150,461.07",1,No,3,No,0
15664610,"€ 133,994.52",1,Yes,4,Yes,1
15751710,"€ 164,870.81",2,Yes,8,Yes,0
15692926,"€ 121,702.73",1,Yes,8,Yes,0
15813741,"€ 193,858.20",1,Yes,6,Yes,0
15698474,"€ 131,039.97",2,Yes,1,Yes,0
15568595,"€ 113,829.45",1,Yes,9,Yes,0
15603065,€ 0.00,2,No,6,No,0
15592937,"€ 81,877.38",1,Yes,3,Yes,0
15699637,"€ 116,326.07",1,Yes,8,Yes,0
15667215,€ 0.00,2,Yes,2,Yes,0
15788659,€ 0.00,2,Yes,4,Yes,0
15763218,€ 0.00,2,Yes,1,Yes,0
15645772,€ 0.00,2,Yes,9,Yes,0
15725511,"€ 127,070.73",1,Yes,3,Yes,0
15575024,€ 0.00,2,Yes,3,Yes,0
15640825,"€ 122,549.64",1,Yes,3,Yes,0
15662397,"€ 176,099.13",1,Yes,5,Yes,0
15576368,"€ 122,388.38",2,No,3,No,0
15674991,€ 0.00,2,Yes,9,Yes,0
15721024,€ 0.00,1,No,0,No,0
15745621,"€ 118,879.35",2,Yes,6,Yes,0
15642394,€ 0.00,2,Yes,5,Yes,0
15754605,€ 0.00,2,Yes,5,Yes,0
15607040,"€ 88,736.44",2,No,4,No,0
15715142,"€ 102,703.62",1,Yes,7,Yes,1
15810978,€ 0.00,2,Yes,1,Yes,0
15668886,€ 0.00,2,No,3,No,0
15780804,"€ 97,318.25",1,Yes,5,Yes,0
15613880,"€ 128,468.69",1,Yes,5,Yes,0
15775238,"€ 133,432.59",1,Yes,4,Yes,0
15786905,"€ 141,782.57",2,No,8,No,0
15747867,"€ 135,125.28",1,No,9,No,0
15600337,"€ 178,820.91",1,No,2,No,1
15801277,"€ 112,212.14",2,Yes,2,Yes,0
15579334,"€ 126,674.81",1,No,5,No,1
15802741,"€ 136,294.97",1,No,7,No,1
15720649,"€ 66,392.64",1,No,5,No,0
15589493,"€ 122,552.34",2,No,1,No,0
15688251,"€ 76,408.85",2,No,1,No,0
15665238,"€ 145,071.24",1,No,8,No,0
15740900,€ 0.00,2,Yes,6,Yes,0
15681068,"€ 109,730.22",1,Yes,2,Yes,0
15748625,€ 0.00,2,Yes,6,Yes,0
15727299,"€ 64,119.38",1,Yes,1,Yes,1
15620204,"€ 106,138.33",2,Yes,1,Yes,1
15669516,€ 0.00,2,Yes,2,Yes,0
15736534,"€ 181,656.51",1,Yes,0,Yes,0
15803457,€ 0.00,2,No,5,No,0
15659098,"€ 95,128.86",1,No,7,No,0
15603436,"€ 126,615.94",2,Yes,2,Yes,0
15566292,€ 0.00,2,Yes,1,Yes,0
15808621,"€ 76,190.48",2,Yes,2,Yes,0
15580148,"€ 168,286.81",3,No,5,No,1
15776231,"€ 88,109.81",1,Yes,4,Yes,0
15773809,€ 0.00,2,No,4,No,0
15649423,€ 0.00,2,Yes,8,Yes,0
15734886,"€ 123,971.51",2,No,3,No,0
15722548,"€ 148,116.48",1,No,0,No,0
15650288,"€ 116,269.01",1,No,6,No,0
15629448,"€ 120,599.21",1,No,1,No,0
15716164,"€ 144,260.50",1,No,3,No,0
15807609,"€ 86,605.50",3,No,3,No,1
15578977,€ 0.00,2,No,9,No,0
15677369,"€ 58,629.97",1,No,4,No,0
15804072,€ 0.00,2,No,5,No,0
15696859,€ 0.00,2,No,10,No,0
15653780,€ 0.00,1,Yes,5,Yes,0
15721658,"€ 209,767.31",2,Yes,2,Yes,1
15578761,"€ 129,634.25",2,Yes,6,Yes,1
15736879,€ 0.00,2,No,1,No,0
15571973,"€ 169,824.46",1,No,2,No,0
15626742,"€ 97,530.25",1,Yes,3,Yes,0
15672692,"€ 145,988.65",2,Yes,10,Yes,0
15673570,€ 0.00,2,Yes,9,Yes,0
15767432,€ 0.00,3,Yes,7,Yes,0
15654238,"€ 137,494.28",1,No,5,No,0
15612525,€ 0.00,1,No,1,No,1
15812750,"€ 147,360.00",1,Yes,6,Yes,0
15790757,€ 0.00,2,No,10,No,0
15723873,"€ 125,167.02",1,No,3,No,0
15744607,"€ 121,152.05",2,No,9,No,1
15612966,"€ 128,981.07",1,Yes,7,Yes,1
15784209,€ 0.00,1,Yes,6,Yes,0
15794278,"€ 151,858.98",1,Yes,6,Yes,0
15766741,"€ 114,628.40",1,Yes,2,Yes,0
15661036,€ 0.00,2,No,6,No,0
15705639,"€ 95,059.02",2,No,8,No,0
15637414,"€ 128,736.39",1,Yes,7,Yes,0
15716835,"€ 156,325.38",1,Yes,8,Yes,0
15696231,"€ 105,405.97",1,Yes,7,Yes,0
15641675,"€ 88,915.37",3,No,2,No,1
15670755,€ 0.00,2,Yes,8,Yes,0
15640059,€ 0.00,2,Yes,5,Yes,0
15787619,"€ 160,980.03",1,No,2,No,0
15587535,"€ 177,619.71",1,No,5,No,0
15813034,"€ 62,276.99",1,Yes,2,Yes,0
15698839,"€ 127,559.97",2,Yes,4,Yes,0
15790314,€ 0.00,2,Yes,0,Yes,0
15634245,"€ 95,523.16",1,No,9,No,0
15677305,"€ 107,749.03",1,Yes,7,Yes,0
15661526,"€ 110,777.26",2,No,2,No,0
15685997,"€ 166,733.92",2,No,5,No,0
15660101,"€ 157,120.86",2,No,9,No,0
15637979,"€ 127,160.78",2,No,2,No,0
15815364,€ 0.00,2,Yes,2,Yes,0
15647099,"€ 156,091.97",1,No,9,No,0
15625944,"€ 98,668.18",1,Yes,5,Yes,0
15583212,"€ 134,022.06",1,No,5,No,0
15582741,"€ 124,151.09",1,No,5,No,1
15637876,"€ 77,253.50",1,No,6,No,1
15622750,"€ 114,292.48",1,No,1,No,0
15672056,"€ 140,080.32",3,Yes,2,Yes,1
15812351,"€ 135,277.96",1,No,2,No,0
15810864,€ 0.00,2,Yes,2,Yes,0
15677921,"€ 115,920.62",2,No,9,No,1
15724296,"€ 119,782.72",2,No,2,No,0
15685329,"€ 114,715.71",1,Yes,1,Yes,1
15584091,"€ 129,748.54",2,No,2,No,1
15640442,"€ 129,722.57",1,No,4,No,0
15639314,€ 0.00,2,Yes,2,Yes,0
15685320,"€ 139,180.20",1,No,3,No,0
15789158,"€ 113,599.74",2,No,6,No,1
15752137,"€ 134,944.00",1,Yes,7,Yes,0
15712551,"€ 116,922.25",1,No,7,No,1
15628936,"€ 118,945.09",1,No,9,No,1
15797227,€ 0.00,2,Yes,8,Yes,0
15769974,"€ 119,182.73",1,No,8,No,0
15737051,€ 0.00,2,No,8,No,0
15585595,"€ 71,264.02",2,Yes,1,Yes,0
15654060,€ 0.00,2,Yes,2,Yes,0
15745196,€ 0.00,2,No,8,No,0
15571221,"€ 116,313.57",1,Yes,7,Yes,1
15660155,"€ 92,140.15",1,Yes,5,Yes,0
15605284,€ 0.00,2,Yes,1,Yes,0
15694366,"€ 177,640.09",1,Yes,2,Yes,0
15600739,€ 0.00,2,No,0,No,0
15653253,"€ 167,997.60",1,Yes,8,Yes,0
15763431,"€ 82,275.35",2,Yes,2,Yes,0
15643696,€ 0.00,2,Yes,3,Yes,0
15707473,"€ 111,962.99",1,No,6,No,0
15769504,"€ 131,736.88",1,Yes,1,Yes,0
15776807,€ 0.00,1,No,1,No,0
15686870,"€ 108,239.11",2,No,8,No,0
15668747,"€ 98,444.19",1,Yes,9,Yes,0
15766908,"€ 114,540.38",1,No,3,No,0
15570134,"€ 187,530.66",2,Yes,6,Yes,0
15567367,"€ 133,636.16",1,Yes,9,Yes,0
15747542,€ 0.00,2,Yes,7,Yes,0
15762238,"€ 84,745.03",2,Yes,0,Yes,0
15681554,"€ 120,599.38",2,Yes,7,Yes,0
15712825,€ 0.00,2,Yes,9,Yes,0
15640280,"€ 127,771.35",2,Yes,4,Yes,0
15756026,€ 0.00,1,No,9,No,1
15613319,€ 0.00,1,No,0,No,0
15798906,€ 0.00,2,Yes,5,Yes,0
15708917,"€ 167,772.96",1,Yes,10,Yes,0
15778463,"€ 95,845.60",1,No,6,No,0
15699430,€ 0.00,2,No,10,No,0
15649992,"€ 134,714.70",2,Yes,7,Yes,0
15578980,€ 0.00,2,Yes,3,Yes,0
15775306,"€ 122,384.22",3,Yes,8,Yes,1
15641655,€ 0.00,2,No,2,No,0
15619708,"€ 157,993.15",2,No,5,No,0
15734565,€ 0.00,2,No,8,No,0
15806438,"€ 123,331.36",1,No,2,No,1
15591969,"€ 75,263.16",1,Yes,9,Yes,0
15747807,"€ 137,824.03",2,No,6,No,0
15596939,"€ 132,578.92",2,No,4,No,0
15716155,"€ 156,021.31",1,No,5,No,0
15765311,€ 0.00,1,No,8,No,0
15757811,"€ 137,453.43",1,Yes,9,Yes,1
15603830,€ 0.00,2,No,4,No,0
15660602,"€ 164,284.72",2,Yes,8,Yes,0
15660535,€ 0.00,2,Yes,5,Yes,0
15666633,€ 0.00,2,Yes,1,Yes,0
15596914,"€ 112,373.49",2,Yes,2,Yes,0
15639788,€ 0.00,2,No,10,No,0
15695846,€ 0.00,2,Yes,6,Yes,0
15726234,€ 0.00,1,Yes,5,Yes,0
15797964,"€ 154,333.82",1,Yes,1,Yes,0
15625881,"€ 111,432.77",2,Yes,3,Yes,0
15780628,€ 0.00,2,No,6,No,0
15575883,"€ 137,390.11",2,No,2,No,0
15585036,€ 0.00,2,Yes,3,Yes,0
15589488,"€ 111,642.08",1,Yes,5,Yes,0
15585888,€ 0.00,1,Yes,3,Yes,1
15727915,"€ 83,543.37",1,No,4,No,0
15707567,"€ 145,338.76",1,No,6,No,1
15737792,"€ 186,796.37",1,No,1,No,0
15599433,"€ 58,641.43",1,Yes,8,Yes,0
15672012,€ 0.00,1,No,5,No,1
15806983,"€ 137,148.68",1,No,3,No,0
15592222,"€ 80,001.23",1,No,7,No,0
15608968,"€ 86,402.52",2,No,6,No,0
15586959,€ 0.00,2,No,5,No,0
15646558,"€ 122,874.74",1,Yes,1,Yes,0
15725811,"€ 97,544.29",1,Yes,0,Yes,0
15572265,"€ 170,826.55",2,No,1,No,0
15794048,"€ 97,133.92",2,No,1,No,1
15677610,"€ 153,895.65",1,Yes,8,Yes,0
15745012,€ 0.00,2,Yes,6,Yes,0
15601589,€ 0.00,2,Yes,8,Yes,0
15686436,€ 0.00,2,No,4,No,0
15693864,"€ 134,956.02",1,No,5,No,1
15760550,"€ 143,637.58",2,Yes,7,Yes,0
15686137,"€ 147,506.25",1,Yes,9,Yes,0
15809087,€ 0.00,2,No,1,No,1
15807663,"€ 190,227.46",1,No,8,No,1
15809100,"€ 172,448.77",1,No,2,No,1
15794916,"€ 113,980.21",1,Yes,7,Yes,0
15614215,€ 0.00,2,Yes,6,Yes,0
15805449,€ 0.00,2,No,4,No,0
15686983,"€ 76,968.12",2,Yes,10,Yes,0
15808017,"€ 88,293.13",2,Yes,1,Yes,0
15756804,"€ 170,833.46",1,No,1,No,1
15646810,"€ 108,122.39",2,No,6,No,1
15710424,€ 0.00,1,Yes,4,Yes,0
15799422,€ 0.00,1,Yes,8,Yes,0
15692750,"€ 129,818.39",3,No,7,No,1
15794549,"€ 163,943.89",2,Yes,2,Yes,0
15803764,€ 0.00,2,No,7,No,0
15674840,"€ 101,430.30",2,Yes,5,Yes,0
15653762,"€ 117,301.66",1,No,9,No,0
15581229,"€ 173,340.83",1,Yes,1,Yes,0
15800228,€ 0.00,2,Yes,4,Yes,0
15656333,"€ 134,348.57",1,No,3,No,0
15697497,"€ 105,525.65",2,Yes,9,Yes,0
15585362,€ 0.00,1,No,6,No,1
15571928,€ 0.00,3,No,4,No,1
15785519,"€ 106,192.10",1,No,6,No,0
15743007,"€ 45,144.43",1,No,4,No,1
15777211,"€ 92,113.61",1,Yes,7,Yes,0
15721935,€ 0.00,2,Yes,7,Yes,0
15591711,"€ 128,366.44",1,No,0,No,0
15625021,€ 0.00,2,Yes,2,Yes,0
15702968,"€ 106,545.53",1,Yes,3,Yes,0
15600462,"€ 145,618.37",1,Yes,8,Yes,0
15768104,"€ 141,541.25",1,No,8,No,0
15780140,"€ 57,017.06",2,Yes,2,Yes,0
15585255,€ 0.00,1,No,9,No,0
15772781,€ 0.00,3,Yes,3,Yes,1
15669987,"€ 125,884.95",2,No,8,No,1
15697000,"€ 61,825.50",1,Yes,5,Yes,0
15733119,€ 0.00,2,No,8,No,0
15782390,€ 0.00,1,No,6,No,0
15654700,"€ 102,967.41",1,No,2,No,1
15632210,"€ 171,770.55",1,No,2,No,0
15642041,"€ 93,051.64",2,No,1,No,1
15709737,"€ 161,064.64",2,Yes,7,Yes,0
15792388,"€ 90,612.34",1,Yes,7,Yes,0
15786014,"€ 145,105.64",2,No,5,No,0
15794580,€ 0.00,1,No,4,No,1
15675964,€ 0.00,1,Yes,9,Yes,1
15814275,"€ 174,912.72",1,Yes,6,Yes,0
15724848,"€ 104,947.72",1,No,1,No,1
15754713,"€ 135,213.71",1,Yes,10,Yes,0
15693814,€ 0.00,2,No,7,No,0
15599660,"€ 116,229.85",2,Yes,6,Yes,0
15746490,"€ 111,201.41",1,Yes,6,Yes,0
15566091,€ 0.00,1,No,4,No,0
15655961,"€ 131,899.00",1,No,1,No,0
15710404,"€ 124,525.52",1,Yes,10,Yes,0
15775625,€ 0.00,1,No,6,No,0
15792328,€ 0.00,1,Yes,6,Yes,1
15719856,"€ 47,134.75",1,Yes,3,Yes,0
15593773,€ 0.00,2,No,3,No,0
15733114,€ 0.00,2,No,9,No,0
15797748,€ 0.00,2,Yes,5,Yes,0
15743411,€ 0.00,1,No,1,No,1
15753337,€ 0.00,3,No,5,No,1
15601026,"€ 138,657.08",1,Yes,1,Yes,0
15658485,"€ 70,302.48",1,Yes,9,Yes,0
15636731,"€ 101,609.01",2,Yes,1,Yes,0
15628303,€ 0.00,1,Yes,3,Yes,0
15633461,"€ 130,170.82",1,Yes,5,Yes,0
15677135,"€ 133,802.29",2,Yes,8,Yes,0
15590876,"€ 106,234.02",1,No,7,No,0
15790782,"€ 132,628.98",1,No,6,No,0
15700476,"€ 103,522.75",2,Yes,9,Yes,0
15634141,"€ 192,390.52",2,No,8,No,0
15737795,€ 0.00,1,Yes,1,Yes,1
15790299,€ 0.00,3,Yes,9,Yes,0
15675316,€ 0.00,2,Yes,3,Yes,0
15613630,"€ 109,922.61",1,Yes,8,Yes,1
15662100,"€ 128,605.32",1,Yes,5,Yes,0
15668032,€ 0.00,1,Yes,4,Yes,0
15599289,"€ 68,598.56",1,No,10,No,0
15754084,"€ 106,518.52",1,Yes,1,Yes,0
15676521,€ 0.00,2,No,8,No,0
15804586,€ 0.00,1,No,6,No,1
15781465,"€ 121,326.42",1,No,8,No,0
15729362,"€ 67,226.37",1,No,8,No,0
15709295,"€ 82,931.85",2,Yes,5,Yes,0
15745324,€ 0.00,1,No,4,No,1
15741336,"€ 118,590.41",1,Yes,5,Yes,1
15783659,"€ 145,981.87",1,Yes,4,Yes,0
15620981,"€ 73,309.38",1,No,3,No,1
15630328,"€ 130,796.33",2,Yes,8,Yes,0
15785899,"€ 151,607.56",1,No,8,No,0
15606149,"€ 111,577.01",1,Yes,9,Yes,0
15671139,"€ 107,042.74",1,Yes,0,Yes,0
15660429,"€ 156,371.61",2,Yes,2,Yes,1
15571002,"€ 129,605.99",1,No,4,No,0
15631681,€ 0.00,2,Yes,0,Yes,0
15731522,€ 0.00,2,Yes,8,Yes,0
15619529,"€ 132,576.25",1,No,8,No,0
15628034,"€ 129,101.30",1,Yes,6,Yes,0
15686164,"€ 108,822.40",1,Yes,1,Yes,0
15582797,"€ 137,948.51",1,No,4,No,0
15753831,"€ 100,433.80",1,Yes,7,Yes,0
15731815,"€ 96,134.11",3,No,4,No,1
15580956,"€ 115,888.04",1,Yes,4,Yes,1
15602084,"€ 124,626.07",1,Yes,5,Yes,0
15589805,"€ 139,810.34",1,Yes,6,Yes,0
15720893,€ 0.00,2,No,9,No,0
15641009,"€ 84,496.71",1,No,3,No,0
15605926,"€ 116,854.71",2,Yes,9,Yes,0
15805955,"€ 138,333.03",1,Yes,10,Yes,0
15801488,€ 0.00,2,Yes,3,Yes,0
15605918,"€ 78,992.75",2,No,5,No,0
15779711,"€ 97,257.41",2,Yes,7,Yes,0
15705620,"€ 122,453.37",2,No,5,No,0
15685357,"€ 112,940.07",1,Yes,8,Yes,0
15570060,"€ 132,558.26",1,No,8,No,1
15582616,€ 0.00,2,No,4,No,0
15799515,"€ 133,297.24",1,No,8,No,0
15642937,€ 0.00,2,No,7,No,0
15624729,"€ 197,041.80",1,No,0,No,0
15566156,"€ 71,497.79",2,No,0,No,0
15792360,€ 0.00,2,Yes,7,Yes,0
15807008,"€ 128,100.28",1,No,6,No,1
15704770,"€ 124,532.78",2,Yes,1,Yes,0
15756475,"€ 82,293.82",2,Yes,9,Yes,0
15655339,"€ 142,120.91",1,No,1,No,0
15613749,"€ 151,839.26",1,No,0,No,1
15664521,"€ 149,620.88",2,Yes,7,Yes,0
15681206,"€ 168,197.66",1,No,3,No,1
15745527,"€ 93,147.00",2,No,5,No,0
15806926,"€ 97,440.02",2,Yes,2,Yes,0
15724563,"€ 65,046.08",2,Yes,3,Yes,0
15782899,"€ 95,357.49",1,No,7,No,0
15623521,"€ 123,105.88",2,No,9,No,0
15810218,€ 0.00,3,Yes,9,Yes,0
15645621,€ 0.00,2,Yes,3,Yes,0
15608114,"€ 121,286.27",1,Yes,7,Yes,0
15659557,"€ 167,738.82",2,Yes,4,Yes,0
15787772,"€ 104,091.29",1,No,1,No,0
15691111,"€ 121,980.56",2,No,8,No,0
15592089,€ 0.00,2,Yes,10,Yes,0
15633897,"€ 50,880.98",2,Yes,1,Yes,0
15701301,"€ 175,159.90",2,No,3,No,1
15723685,"€ 105,514.69",2,No,7,No,0
15701602,"€ 116,497.31",3,No,5,No,1
15739189,€ 0.00,2,No,6,No,0
15573086,"€ 99,824.45",1,Yes,7,Yes,0
15569050,€ 0.00,1,No,6,No,1
15750765,€ 0.00,1,Yes,0,Yes,0
15799811,€ 0.00,1,No,10,No,1
15698442,"€ 122,964.88",1,Yes,3,Yes,0
15655274,€ 0.00,2,Yes,4,Yes,0
15603594,€ 0.00,2,Yes,4,Yes,0
15585961,€ 0.00,2,Yes,3,Yes,0
15686936,"€ 89,634.69",1,Yes,5,Yes,1
15770424,"€ 95,710.11",2,No,7,No,0
15587451,"€ 139,706.31",1,No,7,No,0
15602010,"€ 103,909.86",1,No,5,No,1
15600583,€ 0.00,1,No,1,No,0
15654673,"€ 173,434.90",1,No,6,No,1
15717164,"€ 102,238.01",2,Yes,6,Yes,0
15765014,"€ 179,380.74",2,Yes,1,Yes,0
15682639,€ 0.00,2,Yes,3,Yes,0
15729279,"€ 108,691.95",1,No,4,No,0
15759805,€ 0.00,2,No,4,No,0
15767864,€ 0.00,2,No,6,No,0
15769948,"€ 133,377.80",1,Yes,0,Yes,0
15686345,€ 0.00,2,Yes,9,Yes,0
15688071,€ 0.00,1,Yes,10,Yes,0
15681174,"€ 116,537.60",1,No,1,No,0
15667521,€ 0.00,2,No,3,No,0
15750243,€ 0.00,2,Yes,4,Yes,0
15695475,"€ 130,131.08",2,Yes,1,Yes,0
15689176,€ 0.00,2,Yes,3,Yes,0
15652955,€ 0.00,1,No,0,No,0
15668958,"€ 107,316.09",1,No,2,No,0
15631054,€ 0.00,2,Yes,1,Yes,0
15581479,"€ 83,181.29",1,Yes,1,Yes,0
15577478,€ 0.00,1,Yes,3,Yes,0
15780870,"€ 153,946.14",1,Yes,3,Yes,0
15692317,€ 0.00,2,No,5,No,0
15593969,"€ 135,483.17",1,No,7,No,1
15570417,€ 0.00,2,No,1,No,0
15779059,"€ 119,624.54",2,Yes,4,Yes,0
15785980,"€ 121,132.26",2,No,6,No,0
15644200,€ 0.00,1,No,1,No,1
15793949,€ 0.00,1,No,4,No,1
15645103,"€ 54,817.55",1,No,5,No,0
15705860,"€ 107,949.45",1,No,3,No,1
15623828,€ 0.00,1,Yes,4,Yes,0
15715003,"€ 80,816.45",1,Yes,2,Yes,0
15623471,"€ 98,205.77",1,No,3,No,0
15798348,"€ 94,684.27",1,Yes,6,Yes,0
15743016,"€ 141,604.76",1,No,7,No,0
15769499,€ 0.00,2,Yes,3,Yes,0
15798521,€ 0.00,2,No,3,No,0
15706534,"€ 122,949.14",1,No,1,No,1
15706186,"€ 81,677.22",2,No,8,No,0
15812197,"€ 80,293.98",1,No,7,No,0
15650933,"€ 155,413.06",1,No,8,No,0
15692991,€ 0.00,2,Yes,4,Yes,0
15631189,"€ 67,111.65",1,No,9,No,1
15762198,"€ 103,818.43",1,Yes,5,Yes,0
15699598,€ 0.00,2,Yes,4,Yes,0
15692744,"€ 152,169.12",2,No,4,No,1
15688963,€ 0.00,1,Yes,10,Yes,1
15599131,"€ 214,346.96",2,No,4,No,0
15680303,€ 0.00,1,No,6,No,1
15628674,"€ 113,348.14",1,No,7,No,1
15648075,"€ 170,935.94",1,No,5,No,1
15586970,"€ 103,023.26",1,Yes,8,Yes,0
15625698,€ 0.00,2,Yes,6,Yes,0
15790497,€ 0.00,2,No,6,No,0
15682618,"€ 111,855.04",2,Yes,7,Yes,0
15762937,"€ 140,348.56",2,Yes,6,Yes,0
15750929,€ 0.00,2,No,8,No,0
15729832,"€ 145,512.84",1,No,3,No,0
15633650,"€ 146,720.98",2,Yes,8,Yes,0
15748856,"€ 107,209.73",1,Yes,10,Yes,0
15589195,"€ 130,933.74",1,Yes,7,Yes,0
15699911,€ 0.00,1,No,8,No,0
15663438,"€ 89,772.30",1,No,0,No,1
15692583,€ 0.00,2,No,5,No,0
15591257,€ 0.00,2,No,8,No,0
15646513,€ 0.00,1,No,5,No,1
15708063,"€ 100,749.50",3,No,2,No,1
15696098,€ 0.00,2,No,10,No,0
15645517,€ 0.00,2,Yes,2,Yes,0
15649744,"€ 123,981.31",2,Yes,3,Yes,0
15604304,"€ 91,622.42",1,Yes,4,Yes,0
15784092,"€ 126,195.81",1,Yes,7,Yes,0
15585198,"€ 94,267.90",1,Yes,4,Yes,1
15624347,€ 0.00,2,Yes,4,Yes,0
15621687,€ 0.00,2,No,0,No,0
15689081,€ 0.00,1,No,4,No,1
15813168,"€ 100,717.85",3,Yes,3,Yes,1
15604295,€ 0.00,2,No,6,No,0
15724127,"€ 141,581.71",2,No,4,No,0
15673055,€ 0.00,2,Yes,7,Yes,0
15768201,"€ 148,586.64",1,Yes,2,Yes,0
15782219,€ 0.00,2,No,9,No,0
15746410,€ 0.00,2,No,7,No,0
15780144,"€ 123,403.85",2,No,2,No,0
15590476,€ 0.00,2,No,7,No,0
15624293,"€ 106,511.85",1,No,3,No,0
15618182,€ 0.00,2,No,2,No,0
15660316,"€ 135,549.90",1,No,1,No,1
15678886,"€ 110,555.37",2,No,7,No,0
15616330,€ 0.00,2,No,4,No,0
15592229,"€ 185,891.54",1,Yes,0,Yes,1
15798424,"€ 130,854.59",1,Yes,1,Yes,1
15714750,"€ 92,578.14",2,No,3,No,0
15648800,"€ 132,312.06",1,No,8,No,1
15626147,"€ 144,976.50",1,No,8,No,1
15626608,"€ 87,070.23",1,Yes,5,Yes,0
